14, 204,0
19, 204,15
24, 204,363
29, 204,0
34, 204,0
39, 204,0
14, 255,216
19, 255,78
24, 255,294
29, 255,0
34, 255,0
39, 255,0
14, 306,78
19, 306,183
24, 306,264
29, 306,0
34, 306,0
39, 306,0
14, 357,6
19, 357,237
24, 357,225
29, 357,0
34, 357,0
39, 357,0
14, 408,57
19, 408,285
24, 408,285
29, 408,0
34, 408,0
39, 408,0
14, 459,0
19, 459,234
24, 459,99
29, 459,0
34, 459,0
39, 459,0
14, 510,144
19, 510,216
24, 510,381
29, 510,0
34, 510,0
39, 510,0
14, 561,0
19, 561,186
24, 561,261
29, 561,0
34, 561,0
39, 561,0
14, 612,0
19, 612,288
24, 612,276
29, 612,0
34, 612,0
39, 612,0
14, 663,0
19, 663,189
24, 663,186
29, 663,0
34, 663,0
39, 663,0
14, 714,0
19, 714,183
24, 714,42
29, 714,0
34, 714,0
39, 714,0
14, 765,0
19, 765,261
24, 765,165
29, 765,0
34, 765,0
39, 765,0
14, 816,0
19, 816,204
24, 816,252
29, 816,0
34, 816,0
39, 816,0
14, 867,0
19, 867,219
24, 867,228
29, 867,0
34, 867,0
39, 867,0
14, 918,0
19, 918,246
24, 918,180
29, 918,0
34, 918,0
39, 918,0
14, 969,0
19, 969,93
24, 969,93
29, 969,0
34, 969,0
39, 969,0
