14, 204,0
19, 204,0
24, 204,0
29, 204,0
34, 204,0
39, 204,0
14, 255,0
19, 255,0
24, 255,90
29, 255,0
34, 255,0
39, 255,0
14, 306,0
19, 306,129
24, 306,216
29, 306,0
34, 306,0
39, 306,0
14, 357,0
19, 357,0
24, 357,186
29, 357,0
34, 357,0
39, 357,0
14, 408,0
19, 408,210
24, 408,192
29, 408,0
34, 408,0
39, 408,0
14, 459,0
19, 459,231
24, 459,57
29, 459,0
34, 459,0
39, 459,0
14, 510,0
19, 510,117
24, 510,222
29, 510,0
34, 510,0
39, 510,0
14, 561,0
19, 561,192
24, 561,168
29, 561,0
34, 561,0
39, 561,0
14, 612,0
19, 612,144
24, 612,15
29, 612,0
34, 612,0
39, 612,0
14, 663,0
19, 663,117
24, 663,75
29, 663,0
34, 663,0
39, 663,0
14, 714,0
19, 714,9
24, 714,6
29, 714,0
34, 714,0
39, 714,0
14, 765,0
19, 765,0
24, 765,0
29, 765,0
34, 765,0
39, 765,0
14, 816,0
19, 816,69
24, 816,147
29, 816,0
34, 816,0
39, 816,0
14, 867,0
19, 867,165
24, 867,54
29, 867,0
34, 867,0
39, 867,0
14, 918,0
19, 918,207
24, 918,66
29, 918,0
34, 918,0
39, 918,0
14, 969,0
19, 969,93
24, 969,0
29, 969,0
34, 969,0
39, 969,0
