14, 204,48
19, 204,144
24, 204,252
29, 204,0
34, 204,0
39, 204,0
14, 255,3
19, 255,144
24, 255,318
29, 255,0
34, 255,0
39, 255,0
14, 306,141
19, 306,162
24, 306,327
29, 306,0
34, 306,0
39, 306,0
14, 357,120
19, 357,105
24, 357,288
29, 357,0
34, 357,0
39, 357,0
14, 408,57
19, 408,306
24, 408,210
29, 408,0
34, 408,0
39, 408,0
14, 459,0
19, 459,417
24, 459,111
29, 459,0
34, 459,0
39, 459,0
14, 510,180
19, 510,270
24, 510,336
29, 510,0
34, 510,0
39, 510,0
14, 561,27
19, 561,204
24, 561,249
29, 561,0
34, 561,0
39, 561,0
14, 612,0
19, 612,144
24, 612,225
29, 612,0
34, 612,0
39, 612,0
14, 663,0
19, 663,162
24, 663,222
29, 663,0
34, 663,0
39, 663,0
14, 714,0
19, 714,42
24, 714,333
29, 714,0
34, 714,0
39, 714,0
14, 765,0
19, 765,165
24, 765,249
29, 765,0
34, 765,0
39, 765,0
14, 816,0
19, 816,198
24, 816,222
29, 816,0
34, 816,0
39, 816,0
14, 867,0
19, 867,189
24, 867,201
29, 867,0
34, 867,0
39, 867,0
14, 918,0
19, 918,219
24, 918,123
29, 918,0
34, 918,0
39, 918,0
14, 969,0
19, 969,93
24, 969,93
29, 969,0
34, 969,0
39, 969,0
