14, 204,0
19, 204,162
24, 204,348
29, 204,0
34, 204,0
39, 204,0
14, 255,225
19, 255,186
24, 255,372
29, 255,0
34, 255,0
39, 255,0
14, 306,210
19, 306,138
24, 306,414
29, 306,0
34, 306,0
39, 306,0
14, 357,99
19, 357,195
24, 357,261
29, 357,0
34, 357,0
39, 357,0
14, 408,195
19, 408,297
24, 408,273
29, 408,0
34, 408,0
39, 408,0
14, 459,273
19, 459,288
24, 459,108
29, 459,0
34, 459,0
39, 459,0
14, 510,120
19, 510,216
24, 510,273
29, 510,0
34, 510,0
39, 510,0
14, 561,0
19, 561,204
24, 561,252
29, 561,0
34, 561,0
39, 561,0
14, 612,0
19, 612,186
24, 612,219
29, 612,0
34, 612,0
39, 612,0
14, 663,0
19, 663,168
24, 663,366
29, 663,0
34, 663,0
39, 663,0
14, 714,0
19, 714,54
24, 714,321
29, 714,0
34, 714,0
39, 714,0
14, 765,0
19, 765,54
24, 765,258
29, 765,0
34, 765,0
39, 765,0
14, 816,0
19, 816,168
24, 816,273
29, 816,0
34, 816,0
39, 816,0
14, 867,0
19, 867,72
24, 867,174
29, 867,0
34, 867,0
39, 867,0
14, 918,0
19, 918,246
24, 918,138
29, 918,0
34, 918,0
39, 918,0
14, 969,0
19, 969,93
24, 969,93
29, 969,0
34, 969,0
39, 969,0
