14, 204,27
19, 204,225
24, 204,294
29, 204,0
34, 204,0
39, 204,0
14, 255,0
19, 255,150
24, 255,228
29, 255,0
34, 255,0
39, 255,0
14, 306,0
19, 306,162
24, 306,387
29, 306,0
34, 306,0
39, 306,0
14, 357,66
19, 357,180
24, 357,273
29, 357,0
34, 357,0
39, 357,0
14, 408,117
19, 408,210
24, 408,219
29, 408,0
34, 408,0
39, 408,0
14, 459,246
19, 459,186
24, 459,78
29, 459,0
34, 459,0
39, 459,0
14, 510,96
19, 510,249
24, 510,378
29, 510,0
34, 510,0
39, 510,0
14, 561,0
19, 561,216
24, 561,243
29, 561,0
34, 561,0
39, 561,0
14, 612,0
19, 612,114
24, 612,189
29, 612,0
34, 612,0
39, 612,0
14, 663,0
19, 663,72
24, 663,249
29, 663,0
34, 663,0
39, 663,0
14, 714,0
19, 714,0
24, 714,216
29, 714,0
34, 714,0
39, 714,0
14, 765,0
19, 765,0
24, 765,162
29, 765,0
34, 765,0
39, 765,0
14, 816,0
19, 816,195
24, 816,0
29, 816,0
34, 816,0
39, 816,0
14, 867,0
19, 867,126
24, 867,42
29, 867,0
34, 867,0
39, 867,0
14, 918,0
19, 918,246
24, 918,66
29, 918,0
34, 918,0
39, 918,0
14, 969,0
19, 969,93
24, 969,0
29, 969,0
34, 969,0
39, 969,0
