14, 204,831
19, 204,789
24, 204,543
29, 204,573
34, 204,327
39, 204,0
14, 255,810
19, 255,669
24, 255,528
29, 255,468
34, 255,594
39, 255,0
14, 306,720
19, 306,690
24, 306,675
29, 306,471
34, 306,477
39, 306,333
14, 357,690
19, 357,636
24, 357,732
29, 357,489
34, 357,474
39, 357,432
14, 408,666
19, 408,768
24, 408,834
29, 408,594
34, 408,471
39, 408,453
14, 459,612
19, 459,780
24, 459,738
29, 459,510
34, 459,396
39, 459,297
14, 510,555
19, 510,753
24, 510,693
29, 510,576
34, 510,402
39, 510,126
14, 561,660
19, 561,699
24, 561,759
29, 561,384
34, 561,423
39, 561,0
14, 612,705
19, 612,768
24, 612,642
29, 612,477
34, 612,318
39, 612,0
14, 663,780
19, 663,663
24, 663,669
29, 663,345
34, 663,270
39, 663,0
14, 714,639
19, 714,744
24, 714,504
29, 714,258
34, 714,117
39, 714,0
14, 765,531
19, 765,693
24, 765,444
29, 765,360
34, 765,6
39, 765,0
14, 816,552
19, 816,552
24, 816,537
29, 816,219
34, 816,0
39, 816,0
14, 867,399
19, 867,399
24, 867,399
29, 867,66
34, 867,0
39, 867,0
14, 918,246
19, 918,246
24, 918,246
29, 918,150
34, 918,0
39, 918,0
14, 969,93
19, 969,93
24, 969,93
29, 969,93
34, 969,0
39, 969,0
