226, 11, 14113.5,19170.2,14
328, 11, 17949.1,24236.3,34
226, 12, 14115.5,19161.4,14
328, 12, 17951,24234,34
226, 13, 14114.8,19150.1,14
328, 13, 17954.5,24229.7,34
226, 14, 14117.1,19140.3,14
328, 14, 17959.4,24223.5,34
226, 15, 14119.4,19130.5,14
328, 15, 17965.4,24216.1,34
226, 16, 14121.8,19120.5,14
328, 16, 17971.2,24208.8,34
436, 16, 20440.7,17734.7,39
532, 17, 13989.4,18954.9,14
226, 17, 14124.1,19110.5,14
328, 17, 17976.9,24201.8,34
436, 17, 20437.8,17730.9,39
568, 18, 13545,19218.4,14
226, 18, 14128.5,19086.2,14
328, 18, 17982.3,24194.9,34
436, 18, 20434,17726.1,39
532, 18, 13987.6,18956.4,14
226, 19, 14131.1,19076.5,14
328, 19, 17988.4,24187.4,34
436, 19, 20429.5,17720.2,39
532, 19, 13984.3,18959.2,14
568, 19, 13546.4,19217.6,14
226, 20, 14133.6,19067,14
328, 20, 17994.1,24180.3,34
436, 20, 20422.5,17715,39
532, 20, 13981.2,18966,14
568, 20, 13549.8,19215.7,14
652, 21, 18281.1,23575.2,34
226, 21, 14136,19057.9,14
328, 21, 17999.7,24173.3,34
436, 21, 20412.8,17711.7,39
532, 21, 13973.6,18971,14
568, 21, 13554.9,19212.8,14
226, 22, 14138.6,19048.4,14
328, 22, 18005.5,24166.1,34
436, 22, 20401,17710.7,39
532, 22, 13964.1,18976.9,14
568, 22, 13561.4,19209.1,14
652, 22, 18279.5,23576.1,34
724, 23, 17737.7,23914.6,34
226, 23, 14141,19039.3,14
328, 23, 18011.6,24158.5,34
436, 23, 20389.4,17710.7,39
532, 23, 13952.4,18983.1,14
568, 23, 13569,19204.8,14
652, 23, 18275.9,23578.5,34
226, 24, 14143.5,19030,14
328, 24, 18017,24151.7,34
436, 24, 20378.2,17710.8,39
532, 24, 13941.1,18988.5,14
568, 24, 13578.5,19199.4,14
652, 24, 18270.2,23581.2,34
724, 24, 17739.4,23915.5,34
226, 25, 14146,19020.6,14
328, 25, 18022.4,24145.1,34
436, 25, 20366.6,17711,39
532, 25, 13929,18994.1,14
568, 25, 13587.7,19194.1,14
652, 25, 18262,23584.6,34
724, 25, 17742.6,23917,34
226, 26, 14154.3,18996.8,14
328, 26, 18028.1,24137.9,34
436, 26, 20354.9,17711.2,39
532, 26, 13916.8,18999.7,14
568, 26, 13593.7,19190.8,14
652, 26, 18252.5,23588.6,34
724, 26, 17747.2,23918.7,34
820, 27, 14451.3,18539.4,14
226, 27, 14156.8,18987.8,14
328, 27, 18033.8,24130.9,34
436, 27, 20342.7,17711.4,39
532, 27, 13904.4,19005.4,14
568, 27, 13596.9,19189,14
652, 27, 18241.7,23593.2,34
724, 27, 17754.1,23921.3,34
226, 28, 14159.4,18978.7,14
328, 28, 18039.9,24123.3,34
436, 28, 20330.6,17711.6,39
532, 28, 13892.9,19016.3,14
568, 28, 13597.1,19188.9,14
652, 28, 18229.5,23598.2,34
724, 28, 17762.9,23924.5,34
820, 28, 14452.9,18538.9,14
898, 29, 20163.1,18129.5,39
226, 29, 14162.1,18969.1,14
328, 29, 18045.6,24116.1,34
436, 29, 20319.3,17709,39
532, 29, 13895.3,19021.2,14
568, 29, 13597.1,19188.9,14
652, 29, 18216.3,23603.8,34
724, 29, 17773.3,23928.4,34
820, 29, 14455.9,18537.9,14
226, 30, 14164.5,18960.2,14
328, 30, 18051.4,24108.9,34
436, 30, 20309.7,17701.9,39
532, 30, 13896.9,19024.3,14
568, 30, 13597.1,19188.9,14
652, 30, 18203.8,23609,34
724, 30, 17785,23932.6,34
820, 30, 14461,18536.7,14
898, 30, 20162.1,18129.9,39
226, 31, 14167.1,18951.3,14
328, 31, 18057.2,24101.7,34
436, 31, 20305.7,17690.5,39
532, 31, 13906.4,19025.3,14
568, 31, 13597.1,19188.9,14
652, 31, 18191.5,23614.2,34
724, 31, 17798.6,23936.6,34
820, 31, 14467,18537.2,14
898, 31, 20159.7,18130.9,39
988, 32, 18490.8,24348.5,34
226, 32, 14169.7,18941.8,14
328, 32, 18062,24093.8,34
436, 32, 20305.1,17679.2,39
532, 32, 13915.3,19021.2,14
568, 32, 13597.1,19188.9,14
652, 32, 18178.3,23619.7,34
724, 32, 17814.9,23940.7,34
820, 32, 14472.6,18538.5,14
898, 32, 20156,18132.4,39
226, 33, 14172.2,18932.7,14
328, 33, 18064.6,24085,34
436, 33, 20304.6,17667.9,39
532, 33, 13926,19016.2,14
568, 33, 13597.1,19188.9,14
652, 33, 18165.3,23625.4,34
724, 33, 17832.1,23945,34
820, 33, 14478.7,18540.5,14
898, 33, 20151.2,18134.4,39
988, 33, 18489.5,24347.5,34
226, 34, 14147.7,18915.3,14
328, 34, 18060.1,24077.2,34
436, 34, 20304.1,17656.5,39
532, 34, 13938.7,19010.4,14
568, 34, 13597.1,19188.9,14
652, 34, 18152.6,23631.1,34
724, 34, 17849.6,23948.2,34
820, 34, 14482.1,18542.3,14
898, 34, 20145.4,18136.7,39
988, 34, 18486.6,24345.2,34
226, 35, 14145.2,18915.4,14
328, 35, 18054.4,24070.8,34
436, 35, 20303.6,17644.9,39
532, 35, 13950.6,19004.9,14
568, 35, 13597.1,19188.9,14
652, 35, 18140.1,23637.3,34
724, 35, 17867.7,23950.7,34
820, 35, 14485.4,18551.4,14
898, 35, 20139.5,18139.2,39
988, 35, 18482.2,24341.3,34
226, 36, 14131.7,18915.7,14
328, 36, 18047.5,24064.2,34
436, 36, 20303.1,17633.7,39
532, 36, 13962.9,18999.2,14
568, 36, 13605.8,19183.9,14
652, 36, 18128,23643.3,34
724, 36, 17885.6,23953.3,34
820, 36, 14484.8,18556.5,14
898, 36, 20134.3,18141.3,39
988, 36, 18476.6,24336.3,34
226, 37, 14120.1,18915.5,14
328, 37, 18041.1,24058.2,34
436, 37, 20302.6,17622,39
532, 37, 13975.2,18993.6,14
568, 37, 13608.4,19182.4,14
652, 37, 18115.5,23649.5,34
724, 37, 17903,23955.4,34
820, 37, 14484.1,18561.6,14
898, 37, 20128.4,18143.7,39
988, 37, 18469.1,24329.6,34
226, 38, 14108.7,18915.3,14
328, 38, 18034.8,24052.2,34
436, 38, 20302,17610.3,39
532, 38, 13988,18991.1,14
568, 38, 13612.6,19180,14
652, 38, 18103.3,23655.5,34
724, 38, 17921.3,23957.8,34
820, 38, 14483.3,18567.2,14
898, 38, 20122.5,18146.1,39
988, 38, 18459.9,24321.5,34
1174, 39, 14186.9,19012.3,14
226, 39, 14096.3,18915.1,14
328, 39, 18028.4,24046.2,34
436, 39, 20301.5,17598.1,39
532, 39, 14001.1,18995.1,14
568, 39, 13618.3,19176.7,14
652, 39, 18090.5,23661.9,34
724, 39, 17939.1,23961,34
820, 39, 14482.5,18573,14
898, 39, 20109.5,18151.8,39
988, 39, 18449.3,24312.1,34
226, 40, 14084.4,18915,14
328, 40, 18021.9,24040.1,34
436, 40, 20301,17586.7,39
532, 40, 14014.9,18996,14
568, 40, 13625.2,19172.8,14
652, 40, 18077.8,23668.2,34
724, 40, 17956.9,23964.4,34
820, 40, 14482.1,18577.5,14
898, 40, 20105.9,18153.6,39
988, 40, 18437.6,24301.6,34
1174, 40, 14189.3,19012.5,14
226, 41, 14072.7,18915,14
328, 41, 18015.2,24033.7,34
436, 41, 20300.5,17574.9,39
532, 41, 14028.1,18996.7,14
568, 41, 13633.3,19168.1,14
652, 41, 18064.9,23674.6,34
724, 41, 17974.4,23968.8,34
820, 41, 14476.2,18585.1,14
898, 41, 20098.3,18157.7,39
988, 41, 18424.4,24290,34
1174, 41, 14193.9,19012.9,14
226, 42, 14060.4,18915.1,14
328, 42, 18008.3,24027.2,34
436, 42, 20283.6,17568.8,39
532, 42, 14043.7,18996.2,14
568, 42, 13642.3,19162.9,14
652, 42, 18053,23680.4,34
724, 42, 17990.9,23974.1,34
820, 42, 14471.2,18587.5,14
898, 42, 20089,18162.8,39
988, 42, 18411.6,24278.5,34
1174, 42, 14200.9,19013.5,14
226, 43, 14042.4,18910.5,14
328, 43, 18001.2,24020.5,34
436, 43, 20272.4,17571.2,39
532, 43, 14055.8,18997.3,14
568, 43, 13651.5,19157.7,14
652, 43, 18040.3,23686.7,34
724, 43, 18007.5,23979.7,34
820, 43, 14466.4,18589.8,14
898, 43, 20078.1,18168.6,39
988, 43, 18398.9,24267.3,34
1174, 43, 14209.3,19014.3,14
226, 44, 14037.8,18904.7,14
328, 44, 17994.1,24013.7,34
436, 44, 20261,17573.6,39
532, 44, 14067.2,18998.3,14
568, 44, 13666.5,19149.2,14
652, 44, 18028.2,23692.5,34
724, 44, 18023.4,23986.2,34
820, 44, 14461.5,18591.2,14
898, 44, 20066.9,18174.6,39
988, 44, 18386.1,24256.2,34
1174, 44, 14220.1,19015.3,14
226, 45, 14035.6,18900.3,14
328, 45, 17987.7,24007.7,34
436, 45, 20249.3,17575.8,39
532, 45, 14078.7,18999.4,14
568, 45, 13675.7,19144.2,14
652, 45, 18015.3,23698.7,34
724, 45, 18039.1,23993.5,34
820, 45, 14457.2,18592.3,14
898, 45, 20056,18180.5,39
988, 45, 18373.4,24245.2,34
1174, 45, 14232.5,19016.4,14
226, 46, 14033.7,18887.6,14
328, 46, 17981.1,24001.5,34
436, 46, 20237.7,17577.9,39
532, 46, 14090,19000.4,14
